accident_time,weather,temperature,humidity,construction_type,process,progress_rate,worker_count,risk_index
2024-05-28 08:10:00,맑음,21.0,18.0,건축물/판매시설,"골조, 거푸집",80,35,1
2024-05-28 09:00:00,맑음,25.0,60.0,건축물/문화 및 집회시설,"철근, 연결",40,35,1
2024-05-28 09:15:00,맑음,17.0,70.0,하천/수문,"마감, 도장",10,35,1
2024-05-28 10:00:00,맑음,21.0,60.0,건축물/교육연구시설,"운반, 하역",20,19,1
2024-05-28 10:30:00,맑음,24.0,35.0,건축물/근린생활시설,"운반, 하역",30,19,1
2024-05-28 11:10:00,맑음,24.0,43.0,건축물/공동주택,"설비, 전기",30,19,1
2024-05-28 11:20:00,흐림,19.0,47.0,건축물/근린생활시설,"철근, 연결",20,19,1
2024-05-28 13:00:00,맑음,20.0,58.0,교량/도로교량,정리,30,19,1
2024-05-28 13:20:00,맑음,23.0,25.0,도로/도로,기타,20,35,1
2024-05-28 14:00:00,맑음,28.0,50.0,건축물/공장,기타,30,19,1
2024-05-28 14:12:00,맑음,24.0,32.0,도로/기타,"해체, 철거",30,19,1
2024-05-28 14:20:00,맑음,24.0,40.0,건축물/기타,기타,60,400,1
2024-05-28 14:30:00,맑음,25.0,50.0,건축물/교육연구시설,"운반, 하역",60,19,1
2024-05-28 15:00:00,맑음,25.0,60.0,건축물/공동주택,"절단, 가공",60,200,1
2024-05-28 15:00:00,맑음,20.0,18.0,건축물/판매시설,"해체, 철거",80,200,2
2024-05-28 15:10:00,맑음,20.0,70.0,건축물/업무시설,기타,60,200,2
2024-05-28 15:15:00,맑음,23.0,50.0,도로/도로,"철근, 연결",20,35,1
2024-05-28 15:30:00,맑음,24.0,40.0,도로/도로,"설비, 전기",90,19,1
2024-05-28 15:30:00,맑음,23.0,50.0,건축물/공동주택,"해체, 철거",60,500,1
2024-05-28 15:30:00,흐림,22.0,80.0,건축물/공동주택,기타,50,200,1
2024-05-28 15:40:00,맑음,20.0,70.0,건축물/교육연구시설,기타,50,19,1
2024-05-28 16:15:00,강우,19.0,60.0,건축물/공장,기타,50,35,1
2024-05-28 16:30:00,맑음,20.0,55.0,도로/도로,"설비, 전기",80,19,1
2024-05-28 17:00:00,맑음,22.0,30.0,상하수도/상수도,기타,30,35,1
2024-05-29 08:00:00,맑음,21.0,40.0,건축물/공동주택,정리,5,500,1
2024-05-29 08:00:00,맑음,20.0,25.0,건축물/교육연구시설,정리,50,75,2
2024-05-29 08:30:00,맑음,26.0,30.0,하천/기타,기타,20,35,1
2024-05-29 08:40:00,맑음,18.3,55.0,건축물/업무시설,기타,20,200,10
2024-05-29 09:00:00,맑음,22.0,40.0,건축물/노유자시설,"운반, 하역",10,19,1
2024-05-29 10:00:00,맑음,28.0,60.0,건축물/근린생활시설,기타,60,35,1
2024-05-29 11:00:00,맑음,23.0,50.0,건축물/교육연구시설,"철근, 연결",30,35,2
2024-05-29 11:00:00,맑음,19.0,40.0,상하수도/하수도,기타,40,19,1
2024-05-29 13:05:00,맑음,22.0,40.0,산업생산시설/석유화학공장,기타,40,500,2
2024-05-29 13:28:00,맑음,19.4,33.0,건축물/근린생활시설,"철근, 연결",10,19,1
2024-05-29 14:00:00,맑음,22.0,50.0,철도/지하철,기타,30,19,1
2024-05-29 14:30:00,맑음,27.0,50.0,건축물/종교시설,기타,50,35,1
2024-05-29 14:50:00,맑음,25.0,30.0,상하수도/하수도,기타,70,19,1
2024-05-29 15:30:00,맑음,26.0,38.0,상하수도/하수도,"골조, 거푸집",5,35,1
2024-05-29 15:30:00,맑음,21.0,60.0,건축물/공동주택,"설비, 전기",40,19,1
2024-05-29 16:00:00,맑음,20.0,48.0,건축물/교육연구시설,"마감, 도장",90,35,1
2024-05-30 07:10:00,맑음,21.0,20.0,건축물/노유자시설,"마감, 도장",30,35,1
2024-05-30 07:40:00,흐림,23.0,55.0,건축물/근린생활시설,기타,70,35,1
2024-05-30 08:10:00,흐림,18.0,60.0,건축물/근린생활시설,기타,50,19,1
2024-05-30 08:30:00,맑음,30.0,70.0,건축물/업무시설,기타,30,19,1
2024-05-30 08:45:00,맑음,20.0,55.0,건축물/동물 및 식물 관련시설,기타,10,19,2
2024-05-30 09:30:00,맑음,25.0,70.0,건축물/업무시설,정리,20,75,1
2024-05-30 10:00:00,맑음,28.0,30.0,교량/도로교량,"설비, 전기",70,75,1
2024-05-30 10:00:00,맑음,26.0,31.0,기타/부지조성,"해체, 철거",50,19,2
2024-05-30 10:10:00,맑음,27.0,69.0,도로/도로,기타,20,19,1
2024-05-30 10:30:00,맑음,20.0,20.0,건축물/공동주택,"철근, 연결",50,400,2
2024-05-30 10:30:00,맑음,20.0,50.0,건축물/공동주택,"철근, 연결",80,19,2
2024-05-30 10:50:00,맑음,26.0,50.0,건축물/공장,기타,50,19,2
2024-05-30 11:00:00,맑음,20.0,68.0,건축물/업무시설,"굴착, 조성",5,19,1
2024-05-30 11:20:00,맑음,20.0,51.0,도로/기타,"철근, 연결",70,19,1
2024-05-30 11:40:00,맑음,25.0,70.0,옹벽 및 절토사면/절토사면,"절단, 가공",80,19,1
2024-05-30 11:40:00,맑음,15.0,40.0,건축물/공동주택,"해체, 철거",70,200,21
2024-05-30 11:40:00,맑음,22.0,35.0,건축물/문화 및 집회시설,"철근, 연결",10,19,1
2024-05-30 11:47:00,맑음,25.0,20.0,도로/도로,"굴착, 조성",50,35,1
2024-05-30 13:40:00,흐림,23.0,70.0,건축물/숙박시설,기타,30,400,1
2024-05-30 14:55:00,맑음,24.0,40.0,건축물/공동주택,기타,50,500,9
2024-05-30 15:00:00,흐림,25.0,60.0,상하수도/하수도,"해체, 철거",5,19,1
2024-05-30 15:30:00,맑음,20.0,30.0,건축물/교육연구시설,기타,90,75,5
2024-05-30 17:40:00,맑음,20.0,30.0,건축물/공장,"설비, 전기",40,400,2
2024-05-31 06:10:00,강우,24.0,60.0,건축물/공장,기타,90,500,4
2024-05-31 06:30:00,맑음,30.0,22.0,건축물/공동주택,"철근, 연결",60,400,1
2024-05-31 07:30:00,맑음,19.0,50.0,도로/도로,"설비, 전기",20,35,1
2024-05-31 08:00:00,맑음,27.0,60.0,환경시설/하수처리시설,기타,60,75,2
2024-05-31 08:10:00,흐림,8.2,69.0,건축물/교육연구시설,기타,30,35,1
2024-05-31 08:45:00,맑음,22.0,50.0,건축물/숙박시설,"철근, 연결",70,200,1
2024-05-31 08:50:00,흐림,20.0,50.0,건축물/공동주택,"철근, 연결",5,400,1
2024-05-31 09:25:00,맑음,25.0,40.0,건축물/업무시설,"운반, 하역",80,35,1
2024-05-31 09:35:00,맑음,22.0,40.0,건축물/교정 및 군사시설,"설비, 전기",50,35,6
2024-05-31 09:50:00,맑음,21.0,70.0,건축물/공동주택,기타,10,35,1
2024-05-31 10:00:00,강우,21.0,70.0,건축물/의료시설,콘크리트 타설,40,19,2
2024-05-31 10:20:00,맑음,14.0,55.0,건축물/공동주택,"철근, 연결",40,200,1
2024-05-31 10:30:00,맑음,22.0,50.0,건축물/자동차 관련시설,"철근, 연결",90,19,2
2024-05-31 10:40:00,맑음,20.0,60.0,도로/기타,"마감, 도장",60,200,1
2024-05-31 10:50:00,흐림,20.0,68.0,건축물/공동주택,기타,80,500,2
2024-05-31 11:00:00,맑음,27.0,40.0,도로/기타,"철근, 연결",90,75,1
2024-05-31 11:00:00,맑음,21.0,72.0,건축물/교육연구시설,"철근, 연결",90,19,1
2024-05-31 11:30:00,맑음,27.0,52.0,도로/도로,기타,70,75,1
2024-05-31 11:30:00,맑음,24.0,10.0,건축물/숙박시설,기타,30,200,1
2024-05-31 12:30:00,맑음,20.0,72.0,건축물/교육연구시설,기타,40,35,1
2024-05-31 14:00:00,맑음,26.0,45.0,건축물/공동주택,기타,70,35,1
2024-05-31 14:00:00,맑음,27.0,50.0,건축물/공동주택,"운반, 하역",90,200,2
2024-05-31 14:00:00,맑음,27.0,50.0,건축물/공동주택,"운반, 하역",90,200,4
2024-05-31 14:20:00,맑음,22.0,40.0,건축물/교정 및 군사시설,기타,50,35,6
2024-05-31 14:40:00,맑음,26.0,50.0,건축물/노유자시설,기타,70,35,4
2024-05-31 15:00:00,맑음,30.0,58.0,교량/기타,기타,30,19,1
2024-05-31 15:30:00,강우,25.0,60.0,건축물/공동주택,"굴착, 조성",5,500,1
2024-05-31 16:45:00,맑음,22.0,68.0,기타/간척매립,기타,90,19,1
2024-05-31 17:00:00,맑음,27.0,10.0,건축물/공장,기타,5,400,15
2024-06-01 06:40:00,맑음,21.0,55.0,건축물/교육연구시설,기타,30,35,2
2024-06-01 06:45:00,맑음,23.0,83.0,건축물/공동주택,기타,20,200,1
2024-06-01 07:55:00,맑음,20.0,64.0,건축물/공장,"철근, 연결",10,35,1
2024-06-01 08:00:00,강우,28.0,78.0,건축물/업무시설,기타,20,200,5
2024-06-01 08:10:00,맑음,19.0,65.0,건축물/공동주택,기타,30,35,1
2024-06-01 08:30:00,맑음,21.0,50.0,건축물/공동주택,"철근, 연결",50,75,1
2024-06-01 09:05:00,맑음,26.0,50.0,건축물/노유자시설,"절단, 가공",80,35,4
2024-06-01 09:20:00,흐림,19.0,48.0,건축물/수련시설,"해체, 철거",60,200,1
2024-06-01 09:30:00,맑음,20.0,60.0,항만/계류시설,"마감, 도장",90,19,1
2024-06-01 10:05:00,맑음,24.0,55.0,건축물/공동주택,기타,5,35,1
2024-06-01 10:30:00,흐림,24.0,51.0,건축물/판매시설,"해체, 철거",80,200,1
2024-06-01 11:00:00,맑음,23.0,42.0,교량/도로교량,"운반, 하역",10,19,1
2024-06-01 12:40:00,맑음,30.0,50.0,건축물/공동주택,기타,90,200,2
2024-06-01 13:35:00,흐림,24.0,67.0,건축물/기타,기타,90,19,1
2024-06-01 14:00:00,맑음,21.0,60.0,철도/지하철,"철근, 연결",90,200,1
2024-06-01 14:30:00,맑음,34.5,41.0,건축물/단독주택,기타,5,19,1
2024-06-01 14:30:00,맑음,22.0,55.0,건축물/공동주택,"운반, 하역",20,19,2
2024-06-01 15:00:00,흐림,25.0,10.0,건축물/공동주택,"철근, 연결",30,75,1
2024-06-01 15:30:00,맑음,28.0,44.0,건축물/공동주택,"철근, 연결",90,19,1
2024-06-01 16:00:00,맑음,26.0,50.0,건축물/교정 및 군사시설,기타,60,19,1
2024-06-02 14:00:00,맑음,20.0,50.0,건축물/업무시설,기타,20,35,13
2024-06-02 14:30:00,맑음,21.0,50.0,기타/부지조성,"철근, 연결",60,35,1
2024-06-03 07:00:00,흐림,20.0,58.0,철도/기타,"해체, 철거",80,19,1
2024-06-03 07:16:00,맑음,27.0,35.0,건축물/종교시설,"설비, 전기",30,35,1
2024-06-03 08:00:00,맑음,18.0,60.0,건축물/공동주택,"철근, 연결",30,500,2
2024-06-03 08:20:00,맑음,30.7,54.0,철도/지하철,"운반, 하역",40,200,2
2024-06-03 08:40:00,흐림,18.0,70.0,건축물/공동주택,"철근, 연결",80,500,2
2024-06-03 08:50:00,맑음,20.0,35.0,건축물/공동주택,"운반, 하역",10,35,1
2024-06-03 09:00:00,맑음,20.0,30.0,건축물/공동주택,기타,90,19,1
2024-06-03 09:39:00,맑음,27.0,53.0,건축물/교정 및 군사시설,기타,10,19,2
2024-06-03 10:00:00,맑음,27.0,10.0,건축물/공동주택,기타,70,400,13
2024-06-03 10:00:00,맑음,27.0,67.0,도로/도로,"철근, 연결",60,200,1
2024-06-03 10:00:00,맑음,20.0,20.0,건축물/공동주택,"마감, 도장",80,19,2
2024-06-03 11:00:00,강우,27.0,70.0,철도/기타,"철근, 연결",70,500,1
2024-06-03 11:00:00,맑음,23.0,60.0,건축물/공동주택,정리,90,500,8
2024-06-03 11:35:00,흐림,22.0,60.0,교량/도로교량,"설비, 전기",90,75,1
2024-06-03 11:50:00,맑음,24.0,65.0,터널/철도터널,기타,90,19,1
2024-06-03 12:20:00,맑음,26.0,50.0,건축물/공장,"철근, 연결",10,19,1
2024-06-03 13:00:00,맑음,27.0,60.0,건축물/공장,기타,90,200,4
2024-06-03 13:05:00,맑음,27.0,42.0,건축물/교육연구시설,기타,30,75,2
2024-06-03 13:10:00,흐림,22.0,70.0,건축물/공장,"굴착, 조성",80,35,1
2024-06-03 14:00:00,강우,30.0,60.0,건축물/공장,기타,90,500,1
2024-06-03 14:00:00,흐림,20.0,70.0,건축물/교육연구시설,"설비, 전기",60,35,1
2024-06-03 14:30:00,맑음,25.0,5.0,건축물/창고시설,"운반, 하역",70,35,1
2024-06-03 14:50:00,맑음,27.0,50.0,건축물/업무시설,"철근, 연결",20,75,1
2024-06-03 14:50:00,맑음,29.0,45.0,건축물/공장,기타,50,19,2
2024-06-03 15:00:00,맑음,25.0,70.0,도로/도로,기타,50,75,1
2024-06-03 15:00:00,맑음,26.0,30.0,건축물/교육연구시설,기타,60,75,1
2024-06-03 15:00:00,흐림,23.0,51.0,상하수도/하수도,정리,70,35,1
2024-06-03 15:12:00,맑음,30.0,20.0,건축물/창고시설,"운반, 하역",30,200,1
2024-06-03 15:50:00,맑음,26.0,60.0,건축물/공동주택,기타,30,400,1
2024-06-03 16:00:00,맑음,24.0,35.0,건축물/교정 및 군사시설,"해체, 철거",10,19,1
2024-06-03 22:40:00,맑음,27.0,10.0,건축물/공장,"해체, 철거",5,400,15
2024-06-04 05:30:00,맑음,15.0,35.0,철도/지하철,기타,70,200,1
2024-06-04 07:38:00,맑음,25.0,60.0,건축물/업무시설,기타,80,200,1
2024-06-04 07:40:00,흐림,21.0,72.0,건축물/공동주택,기타,60,500,1
2024-06-04 08:10:00,맑음,22.0,60.0,건축물/근린생활시설,"철근, 연결",20,19,1
2024-06-04 08:30:00,맑음,25.0,70.0,건축물/업무시설,"해체, 철거",20,75,1
2024-06-04 08:40:00,맑음,26.0,48.0,건축물/교육연구시설,"마감, 도장",60,19,1
2024-06-04 09:00:00,흐림,30.0,70.0,건축물/공장,기타,80,35,2
2024-06-04 10:00:00,흐림,23.0,50.0,건축물/공동주택,기타,20,500,1
2024-06-04 10:00:00,맑음,20.0,59.0,건축물/공동주택,기타,70,200,1
2024-06-04 10:00:00,맑음,28.0,44.0,건축물/자동차 관련시설,"설비, 전기",40,19,1
2024-06-04 10:25:00,맑음,23.0,45.0,건축물/교육연구시설,"절단, 가공",80,19,2
2024-06-04 10:30:00,맑음,24.0,10.0,건축물/교육연구시설,"철근, 연결",60,19,2
2024-06-04 11:00:00,맑음,29.0,65.0,건축물/공동주택,기타,30,500,1
2024-06-04 11:50:00,맑음,26.0,40.0,건축물/공장,정리,60,500,1
2024-06-04 11:55:00,맑음,26.0,26.0,건축물/업무시설,기타,70,19,1
2024-06-04 12:15:00,맑음,28.0,50.0,도로/도로,"철근, 연결",40,19,1
2024-06-04 13:30:00,맑음,29.0,55.0,건축물/문화 및 집회시설,"해체, 철거",40,35,1
2024-06-04 13:40:00,맑음,26.0,62.0,하천/기타,"설비, 전기",10,35,1
2024-06-04 14:00:00,맑음,21.0,50.0,건축물/노유자시설,기타,20,19,4
2024-06-04 14:20:00,맑음,25.0,18.0,건축물/판매시설,"고소, 접근",80,200,1
2024-06-04 14:20:00,맑음,25.0,60.0,도로/도로,"해체, 철거",10,35,1
2024-06-04 14:40:00,맑음,25.0,60.0,건축물/공동주택,"절단, 가공",50,200,1
2024-06-04 14:50:00,맑음,22.0,35.0,건축물/기타,기타,60,400,1
2024-06-04 15:00:00,맑음,25.0,20.0,건축물/창고시설,"굴착, 조성",80,400,1
2024-06-04 15:27:00,맑음,22.0,40.0,건축물/근린생활시설,"설비, 전기",30,35,1
2024-06-04 19:30:00,맑음,19.0,30.0,건축물/공장,"마감, 도장",60,500,2
2024-06-05 09:00:00,맑음,24.0,60.0,건축물/창고시설,"철근, 연결",80,75,2
2024-06-05 09:00:00,맑음,23.0,52.0,건축물/교육연구시설,기타,30,35,1
2024-06-05 09:50:00,맑음,23.0,50.0,건축물/교육연구시설,기타,30,19,2
2024-06-05 10:00:00,맑음,28.0,13.0,건축물/창고시설,"마감, 도장",70,19,1
2024-06-05 10:20:00,맑음,26.0,30.0,건축물/업무시설,기타,30,35,1
2024-06-05 10:30:00,맑음,28.0,50.0,건축물/교육연구시설,기타,30,35,2
2024-06-05 10:35:00,맑음,27.0,66.0,건축물/업무시설,"절단, 가공",70,400,2
2024-06-05 11:00:00,맑음,28.0,80.0,건축물/근린생활시설,기타,50,400,16
2024-06-05 11:00:00,맑음,25.0,50.0,건축물/업무시설,기타,20,75,2
2024-06-05 12:10:00,맑음,25.0,40.0,건축물/공동주택,"철근, 연결",5,19,1
2024-06-05 13:05:00,맑음,30.0,50.0,건축물/교육연구시설,기타,20,35,3
2024-06-05 13:52:00,맑음,30.0,30.0,건축물/기타,기타,10,35,3
2024-06-05 14:00:00,맑음,30.0,65.0,건축물/교육연구시설,"철근, 연결",90,19,1
2024-06-05 14:08:00,맑음,30.0,25.0,상하수도/상수도,"해체, 철거",30,19,1
2024-06-05 15:00:00,맑음,27.0,10.0,건축물/공동주택,기타,70,400,7
2024-06-05 15:30:00,맑음,22.0,20.0,상하수도/하수도,"철근, 연결",40,35,1
2024-06-05 16:06:00,맑음,30.0,50.0,건축물/교정 및 군사시설,"절단, 가공",10,35,1
2024-06-06 07:25:00,맑음,25.0,81.0,건축물/업무시설,기타,20,200,1
2024-06-06 08:20:00,맑음,25.0,42.0,건축물/공장,기타,5,35,8
2024-06-06 08:30:00,맑음,18.0,77.0,건축물/근린생활시설,"해체, 철거",10,19,1
2024-06-06 09:00:00,맑음,20.0,71.0,상하수도/기타,"용접, 보수",80,35,1
2024-06-06 09:20:00,맑음,20.0,30.0,건축물/공동주택,정리,10,200,38
2024-06-06 09:30:00,맑음,28.0,43.0,건축물/교육연구시설,"운반, 하역",90,35,1
2024-06-06 09:40:00,맑음,28.0,17.0,건축물/교육연구시설,"철근, 연결",5,35,2
2024-06-06 10:00:00,맑음,29.0,39.0,건축물/교육연구시설,"굴착, 조성",10,75,1
2024-06-06 10:00:00,맑음,29.0,65.0,건축물/공동주택,"마감, 도장",60,200,1
2024-06-06 11:00:00,맑음,25.0,70.0,건축물/근린생활시설,"철근, 연결",20,19,1
2024-06-06 13:08:00,맑음,20.0,15.0,교량/도로교량,기타,90,19,1
2024-06-06 13:10:00,맑음,27.0,50.0,건축물/공동주택,"철근, 연결",10,75,1
2024-06-06 14:00:00,맑음,25.0,40.0,건축물/공장,기타,30,35,1
2024-06-06 15:00:00,맑음,29.0,56.0,건축물/공동주택,기타,60,200,1
2024-06-07 08:00:00,맑음,24.0,86.0,건축물/공동주택,기타,60,200,1
2024-06-07 08:00:00,맑음,24.0,60.0,건축물/문화 및 집회시설,"절단, 가공",70,19,1
2024-06-07 08:03:00,맑음,28.0,30.0,건축물/창고시설,기타,80,35,2
2024-06-07 09:00:00,흐림,25.0,60.0,건축물/근린생활시설,"해체, 철거",60,35,1
2024-06-07 09:00:00,맑음,25.0,55.0,건축물/공동주택,기타,20,200,2
2024-06-07 10:00:00,맑음,25.0,40.0,건축물/근린생활시설,기타,5,19,1
2024-06-07 10:30:00,맑음,26.0,43.0,건축물/업무시설,"철근, 연결",70,35,1
2024-06-07 10:50:00,맑음,27.0,70.0,도로/도로,"설비, 전기",60,200,1
2024-06-07 11:00:00,맑음,27.0,45.0,건축물/공동주택,기타,70,19,1
2024-06-07 11:10:00,맑음,31.0,20.0,건축물/공동주택,"해체, 철거",80,200,6
2024-06-07 11:50:00,맑음,30.0,16.0,도로/기타,기타,80,75,7
2024-06-07 12:50:00,맑음,30.0,40.0,건축물/공동주택,기타,60,400,1
2024-06-07 13:04:00,흐림,25.0,40.0,건축물/공동주택,"철근, 연결",70,400,3
2024-06-07 13:30:00,맑음,30.0,15.0,상하수도/상수도,"설비, 전기",10,35,1
2024-06-07 14:00:00,맑음,30.0,30.0,건축물/공동주택,"철근, 연결",50,200,1
2024-06-07 14:30:00,맑음,25.0,57.0,상하수도/하수도,"철근, 연결",40,19,8
2024-06-07 14:30:00,맑음,25.0,57.0,상하수도/하수도,"해체, 철거",40,19,8
2024-06-07 14:30:00,흐림,27.0,52.0,건축물/공동주택,기타,20,500,1
2024-06-07 14:45:00,맑음,25.0,65.0,건축물/공동주택,"운반, 하역",40,35,3
2024-06-07 15:20:00,맑음,26.0,48.0,기타/부지조성,"철근, 연결",90,35,1
2024-06-07 16:58:00,맑음,23.0,50.0,건축물/창고시설,기타,50,400,1
2024-06-07 17:20:00,흐림,26.0,60.0,기타/부지조성,"마감, 도장",5,19,1
2024-06-07 17:40:00,맑음,21.0,59.0,건축물/업무시설,기타,30,75,1
2024-06-07 22:20:00,강우,21.0,85.0,터널/철도터널,"마감, 도장",30,35,1
2024-06-08 07:35:00,흐림,18.0,70.0,옹벽 및 절토사면/옹벽,기타,70,19,1
2024-06-08 08:00:00,맑음,18.0,87.0,건축물/문화 및 집회시설,"운반, 하역",50,75,1
2024-06-08 08:30:00,맑음,20.0,55.0,건축물/창고시설,"해체, 철거",90,35,2
2024-06-08 09:10:00,맑음,24.0,60.0,건축물/교육연구시설,기타,50,19,1
2024-06-08 09:30:00,맑음,18.0,34.0,건축물/공동주택,"철근, 연결",50,500,1
2024-06-08 12:50:00,맑음,25.0,80.0,건축물/업무시설,"철근, 연결",50,200,1
2024-06-08 16:00:00,강우,23.0,80.0,건축물/운수시설,기타,90,500,1
2024-06-09 09:18:00,맑음,23.0,69.0,건축물/교육연구시설,기타,50,19,1
2024-06-09 13:20:00,맑음,25.0,80.0,건축물/교육연구시설,"용접, 보수",10,19,1
2024-06-09 13:20:00,맑음,27.0,65.0,건축물/공동주택,"고소, 접근",20,75,1
2024-06-10 06:58:00,맑음,23.0,76.0,건축물/공장,정리,50,19,2
2024-06-10 08:00:00,맑음,23.0,70.0,건축물/공동주택,"철근, 연결",90,200,1
2024-06-10 08:10:00,맑음,26.0,66.0,건축물/공동주택,"설비, 전기",20,200,3
2024-06-10 08:15:00,강우,32.0,70.0,건축물/공장,기타,90,500,3
2024-06-10 08:40:00,맑음,24.0,71.0,건축물/공동주택,기타,80,400,1
2024-06-10 08:40:00,맑음,28.0,50.0,하천/배수펌프장,"설비, 전기",20,19,1
2024-06-10 08:40:00,맑음,24.0,40.0,건축물/업무시설,"운반, 하역",10,19,1
2024-06-10 09:00:00,맑음,28.0,70.0,건축물/공동주택,기타,90,75,7
2024-06-10 09:04:00,흐림,28.0,60.0,건축물/근린생활시설,"철근, 연결",80,35,1
2024-06-10 09:45:00,맑음,32.1,82.0,건축물/교육연구시설,"설비, 전기",30,19,1
2024-06-10 10:00:00,맑음,33.0,60.0,건축물/공동주택,기타,90,400,1
2024-06-10 11:00:00,맑음,30.0,70.0,도로/도로,기타,30,19,1
2024-06-10 13:02:00,흐림,30.0,55.0,건축물/업무시설,"철근, 연결",50,35,1
2024-06-10 13:30:00,맑음,27.0,45.0,건축물/공장,"해체, 철거",70,35,4
2024-06-10 13:40:00,맑음,31.0,39.0,상하수도/하수도,"해체, 철거",70,19,2
2024-06-10 15:00:00,맑음,27.0,56.0,상하수도/하수도,"철근, 연결",70,75,2
2024-06-10 15:05:00,맑음,30.0,60.0,건축물/교육연구시설,기타,50,35,2
2024-06-10 15:20:00,맑음,24.0,20.0,기타/부지조성,"해체, 철거",10,19,2
2024-06-10 15:30:00,맑음,30.0,49.0,건축물/방송통신시설,기타,50,200,1
2024-06-10 15:30:00,맑음,25.0,50.0,건축물/의료시설,기타,30,35,3
2024-06-10 15:40:00,맑음,30.0,50.0,건축물/문화 및 집회시설,기타,70,500,1
2024-06-10 16:00:00,맑음,30.0,68.0,건축물/공동주택,"해체, 철거",5,75,1
2024-06-10 16:15:00,맑음,30.0,30.0,도로/도로,콘크리트 타설,80,19,1
2024-06-10 19:35:00,맑음,24.0,30.0,철도/지하철,기타,10,75,1
2024-06-11 07:20:00,맑음,20.0,50.0,건축물/판매시설,"해체, 철거",80,75,5
2024-06-11 07:30:00,맑음,27.0,34.0,건축물/교정 및 군사시설,"철근, 연결",90,75,1
2024-06-11 07:30:00,맑음,22.0,73.0,건축물/공동주택,기타,20,200,1
2024-06-11 08:30:00,맑음,20.0,60.0,교량/도로교량,정리,20,35,1
2024-06-11 08:30:00,흐림,20.0,60.0,건축물/공동주택,기타,90,500,9
2024-06-11 09:00:00,맑음,23.0,50.0,건축물/공동주택,"설비, 전기",40,200,2
2024-06-11 09:30:00,맑음,25.0,70.0,건축물/공동주택,"운반, 하역",30,500,1
2024-06-11 09:30:00,강우,23.0,90.0,건축물/공동주택,기타,60,35,1
2024-06-11 09:30:00,맑음,31.0,62.0,건축물/공장,"철근, 연결",10,19,2
2024-06-11 09:30:00,흐림,27.0,50.0,건축물/교육연구시설,정리,90,75,1
2024-06-11 10:10:00,맑음,26.0,65.0,도로/도로,기타,40,200,1
2024-06-11 10:30:00,맑음,26.0,60.0,건축물/교육연구시설,"철근, 연결",50,35,1
2024-06-11 11:30:00,맑음,30.0,80.0,건축물/공장,기타,70,19,1
2024-06-11 12:00:00,맑음,18.0,36.0,도로/도로,"운반, 하역",10,19,1
2024-06-11 12:15:00,흐림,31.0,62.0,상하수도/하수도,기타,5,19,2
2024-06-11 12:30:00,맑음,30.0,43.0,건축물/단독주택,"마감, 도장",90,19,1
2024-06-11 13:00:00,맑음,24.0,81.0,항만/계류시설,기타,40,19,1
2024-06-11 13:30:00,맑음,25.0,70.0,건축물/공동주택,"운반, 하역",30,500,1
2024-06-11 14:00:00,맑음,30.0,40.0,건축물/교육연구시설,"해체, 철거",30,75,1
2024-06-11 14:30:00,흐림,25.0,50.0,건축물/공장,"철근, 연결",60,500,2
2024-06-11 14:30:00,맑음,27.0,30.0,건축물/노유자시설,"철근, 연결",40,19,1
2024-06-11 15:00:00,맑음,25.0,50.0,건축물/교육연구시설,기타,80,19,1
2024-06-11 15:20:00,맑음,30.0,50.0,도로/기타,"설비, 전기",40,19,1
2024-06-11 16:20:00,맑음,24.0,55.0,건축물/공장,"철근, 연결",80,500,16
2024-06-11 16:35:00,맑음,27.0,40.0,도로/도로,기타,90,35,1
2024-06-11 16:50:00,맑음,32.0,50.0,건축물/공동주택,"철근, 연결",30,75,1
2024-06-12 07:00:00,맑음,20.0,50.0,건축물/교육연구시설,기타,60,19,2
2024-06-12 08:10:00,맑음,36.0,21.0,건축물/공동주택,기타,70,75,1
2024-06-12 08:30:00,맑음,28.0,50.0,건축물/교육연구시설,"마감, 도장",60,19,2
2024-06-12 08:30:00,맑음,34.0,30.0,건축물/문화 및 집회시설,"철근, 연결",20,35,1
2024-06-12 08:50:00,맑음,25.0,61.0,건축물/공동주택,기타,30,200,3
2024-06-12 09:30:00,맑음,30.0,30.0,건축물/공동주택,"설비, 전기",40,200,1
2024-06-12 09:40:00,맑음,27.0,55.0,건축물/근린생활시설,기타,50,19,1
2024-06-12 10:10:00,맑음,22.0,55.0,건축물/기타,"설비, 전기",40,200,1
2024-06-12 10:29:00,맑음,30.0,20.0,건축물/공동주택,"철근, 연결",90,75,2
2024-06-12 10:40:00,맑음,31.0,65.0,건축물/공장,"해체, 철거",5,35,1
2024-06-12 11:40:00,맑음,25.0,38.0,건축물/문화 및 집회시설,기타,40,19,1
2024-06-12 11:45:00,맑음,28.0,45.0,건축물/교육연구시설,기타,40,35,1
2024-06-12 13:00:00,맑음,31.0,30.0,건축물/공동주택,"해체, 철거",90,19,2
2024-06-12 13:57:00,맑음,32.0,34.0,옹벽 및 절토사면/옹벽,"해체, 철거",80,19,1
2024-06-12 14:00:00,흐림,33.0,70.0,건축물/창고시설,"설비, 전기",30,19,2
2024-06-12 15:30:00,맑음,26.0,80.0,항만/기타,"용접, 보수",90,19,1
2024-06-12 16:00:00,맑음,27.0,60.0,건축물/업무시설,"절단, 가공",80,200,1
